ProductID,UserID,UserName,Rating,RatingCount
B08D11DZ2W,"AEHQYGI5L4FFALBMC5XMT5KXSZCA,AGRR24ZLDUPIJY24ZNQ6KIOYPY4A,AHM342MR54IYOKXJGG5MN53GQQDQ,AFOE32RXBAXIE4XHWXU564FUZT5Q,AF4EXZGWO5Y622TNNQ4LPS6LLG5A,AF3VOU2M55QKFJVDQDNOWKFKOBCA,AGXDNBVCES7HTOHR2K4UBUFUAI3A,AH3XUGDVTNMIHGLJDQIRLHEY54HA","Vivek,Anas CA,trivendram pal,ARUN KUMAR G,MOHAMMAD KHALID,Hari Kiran M,vishwajeet kharade,Nehal Jain",3.7,28324
B07Q7561HD,"AH5QYAVG2DRXF32LUKZIPG7KZLDQ,AEHIU6L7VK72RINFPDTI7XSIMD7A,AF6SWZOHDVA3F74K6ATT4UMM7LAQ,AFFHIOWLVWJ4A22EGJX4ME7KQLSQ,AEM4NOAI65UBAADJVTQH7AQUAMRA,AFGXHN54PS4545UIGIHTMWU7OI6Q,AEV5KJYTEDJCSN5KFGKY4DHGZOPQ,AE47RN5UXX2ON7VIYMVW6NBT7PJA","Manish,Tanveer Sayed,Sadhan kumar,Prateek jain,Arun Teja Ganji,Selvaram,Bharat Bhat,Kc m.",4.4,644
B0819HZPXL,"AE6QIRYYQXWBXRANCBNV7UQU3C3Q,AFR73WEZI4S76UC6WTRTOM27ENZQ,AFCBKJAWH4J2UWEUQEGSVYNFT2YA,AFDKMC6DZFM4M7BKRFA4APKCYZHQ,AECLFSQIEBC26S2ZU7FRYDI66W2A,AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,AH3HKWLRRJWVLWWNSNRI67WU77ZQ,AHMPP4TKEPMV7DE5QB5NSFTTXUPQ","Dhiraj Bansal,Shaikh Mahammad Ali,SHREYASH PATIL,Customer,Gagan BV,Unboxing video by Abananeez,Anshuman,Uday",4.4,18139
B00LXTFMRS,"AGARJN3VAP4E6PQYIF74CDF3W6GA,AEC4ZK2E7SL6RXURSFAQILIAIYHQ,AHP75752OD4FMWOWITYVDF4EJ57Q,AEGZNHJ5ZCSPMTVBUTJZPDEJEGRA,AF2OFWJDSCJNZ4QFIX7VUUCHPURA,AEYL5JRPDTHDBIPN3ZSYS3ZLEK2Q,AECSR4RFQGV6P2PCOA7XPNGGBZQQ,AH7EAYMQGZAZ24G65FHVBLVAJL7Q","Safiya,Archana,S. Yates,Shwetha Shenoy,Sayma Sheikh,Prathiba,Shweta R.,Lisa",4.4,7203
B0B9LDCX89,"AGASWLGAJEYSNHPWSR74GSDXU5JQ,AGFT22PQSW5ZDJLFLBQLNNFO6I6A,AFBRDCFTMGH6OFKCC7GQQKXBCXKQ,AGQE66MG2AEU3OO5WWLBODZ3DRCQ,AEKU5BEAVUA6QMUPL34NLEFTPXSA,AFWH2VR4TUJFCVLGMLDKY6QHFPSA,AHLVULA55BHT25TPEJKZCCTPM7CA,AGIRX4TLOCUGC4XPUAFPCQ5TLLKA","muhamad s.,Aruna V,Ankush Jindal,SJ,Ronak,Devesh Bhargava,lokesh kashyap,Suraj Rajpoot",4.2,491
B0765B3TH7,"AE3GJ4N2G2K4Q6JXYPIQSH4344CQ,AFJMCZWWZZF4HZYT5QLSXG4AKOTQ,AGGORGEJT3XXWXUJNZJNW2L6UZAQ,AENODPH3RWTEZMADDI7ZXXD5UBLQ,AEJQ7NWZITDPI44AMIPQPK7DQLCQ,AGJRVDXBXRIIRR3G7HCF5CR6XDSA,AGU4IMQTKDZTL6IFTDNG3D5CQO6A,AGKXGJ5QRZFNVZ3MKY7PHAOMT5LA","Dhirendar,Chris Fernandes,DHRITIMAN ROY,Atesham,biswaboka,Amazon Customer,Amazon Customer,Amazon Customer",4.5,13568
B0B1F6GQPS,"AGCWHOWHOTWSN4J2TFAXUEZZUBXQ,AF7COMJXY3YJUCEUEC67ZFJ5H4XQ,AGLEJTZLEMONKAC3DV6ZVJKNFQQA,AGXSNJ34NKC5WUWNLAPAUMTDOI2A,AFVHJSKGY45HGBLZAUIWDMNEXFPQ,AEH5PKQJMHETBOTMVZZU77XAOPHQ,AFPFHOITRATHZVILCGAOACZDXBGQ,AGJVNXCQNOHPS72LI4265DJ6TQQA","V.W.,Nitin desai,Amazon Customer,Kaushallya Devi,ANIKET HAGAWANE,Monu,Vaibhav Pathak,abhishek paderiya",3.8,3390
B07LG59NPV,"AH3XZBFRJ3T2YATYJK2CNTCARCCQ,AF2NVFDYXGX2BT7EPAUN7WYN3TDQ,AEVRTZ6HVKKV5CVX5XBW4QQLY3NA,AH3I5Z4W5KIRTITFSOBDBDSA23SQ,AG2DKHTMNEVMFCTBVNTH6NRRKTMA,AFDJVKMG73WAOX2CNN3VTFIT76UA,AHFPVRVDCUBDIONDU5U2DAT4CVJA,AHVSH7O4J2LW4S3YH4M76PPPVLSA","Mukesh Maurya,Gyan Dixit,SUNIL C,Ddp,Swapnil G.,Adriel Shony Rappai,LOKESH kumar,Vikas Goyal",3.8,103052
B07RD611Z8,"AFAKEZV7KMVT2SGF4KYWXGQRIW4A,AE33MAZWYRVAAICGNACZAIWACK7Q,AGBITVO2DOMNZU6DB4QF2WXXELLA,AFNFUGSKHFEN7D2XJICFYQIK62VQ,AH3HGPTMWGF4FTGDEKIODKTU5RCA,AEMKH7NSGFU5YGYOC54RHG54WHXQ,AGUTBT3QDFUJECX3SI4FAX647CZA,AGZJITIDEQNYDGVCPZDNXLBYDYYA","Vikrant,Ganesh Gholap,⚡ Pushpendra Singh Patel ⚡,Gaurav,sumegh,Jigar,Dhruba Jyoti Das,Anjeela",4.1,18678
B08WRWPM22,"AG7C6DAADCTRQJG2BRS3RIKDT52Q,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,AHNM2XVU745EDPNGUOAG74PTSNRA,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,AG322TYKVPLPBDXE7ABEUK5QTALQ","Vivek kumar,Amazon Customer,SARTHAK,Chiranjeevi,V V GIRI KUMAR,Rajnandini,Akshay Talla,sudhanshu chaubey",4.1,15189
B00AXHBBXU,"AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ,AFI2AGCYNXV2A3SKAJRTFFX65HFQ,AEPIRPEEOWBOSQVYCEWRUCZJFSAQ,AFVP63GD2YFUXERJWKNLUY3NZSKQ,AGFEBW3IPRHJNCKQUJTJQ2GBB3RQ,AHWNQOAOX5D633L5V54NRQBS6BIQ,AEKO2ZDDNGZ4CMORVWODMHM7LD5A,AHJUIXMUINDDJJDLRFHQSHGLBSTQ","Jojo Dominic,Anshi tiwari,Rickz,Mehbub Alam,Joban,Ambika N,SHT GAMER,Amit Singh",4.4,12179
B08MCD9JFY,"AH2OGGTXFZ6MSSCZB7IRRZPFOJLA,AFV6NBHT64FRQA3KRITDIU3M7NNA,AHIKT4WX23GNGZCH5KEHHVFYZYMQ,AGQXGHRFNHL3Q7C3YGA7SESRJBRQ,AHHURWLAWRA76F6ZD3SQ2LZ5PYVA,AFI3GFCFBOM4G6QGUKQKOZYO4BGQ,AFF57GWUKTC6BV7TNG2LEFWDVRQA,AGJBCJZIXDHRCB2E2W6LKVZRPKTQ","Avnish Kshirsagar,Vivek kumar,CH.Mahesh Sai Kumar,Sornnaluxmi,Sajith saji,Milan Gelani,Vishwanath Agarwal,Trendzer India",3.8,12958
B083RCTXLL,"AGQOIAAECVPLYNBEMZOCS6GKZWDA,AHGAVBUAPBB646EUCPJNUADKTLAA,AHG4ON6JILVZZJIB7VNEWDGQSMZA,AEOMSGRZI2GBBBATYNQ2IXWGXWGQ,AGLEATI6IBYVUFPSA2LAFAVI4ERA,AEAEURMVDILS5FIOXHO3U5UK7GCA,AF65ARGLPJKDMEKC4YE6J6TTE3GQ,AEJULQXD34VV2C2AACLTB44MWEXA","Reetu Solanki,Amazon_user,AniS,karun,Chandrajit poria,ViswanthAmazon,Prabhakaran Ramu,Biplab Bose",4.2,8258
B08HLZ28QC,"AGT57G75IGN5AEBU77WPGOUYZMVA,AHQGD54SLGLEGF2NDJAG3O7QOWJQ,AEUM5B25NOTCU5KDYMVAOBN5Y5FQ,AG6U536CQCCXIUB2KAMNSXV6FDRQ,AHLOOYOSGEO7R4A24UBQVT4UM2JA,AG2Q3W62IHB6PTZ2ZP3W2MI3EN3Q,AFQSUGIEHJ6OAZVRT6AUSLC7DJ2A,AGBEQ2VS3TLOX5JYXV47BERXYWSA","Shraddha,Ravibaskar,Pramod,Amazon Customer,Amazon Customer,Amazon Customer,sumit pant,yashasvi",4.1,11716
B07GVR9TG7,"AFZQFX2T6G3DRQ5VN2RLQHKHN7OQ,AEWQ6I7BKVHK5FWMLUNE7WL225TA,AETG7JHK5RW3AFEYCBDANJNOWWGA,AHPF2D5RYZ5QDJZFGDKRPRL36Q5A,AH65VYWK4QUJQPLHAIBZ2PIVQ5WA,AGLMDXIDTQ6JHLKTJF7S2CD3PFJA,AHSCYYDMRKGSS34SATRXSBNFPLSQ,AHYPBUOGDWIPQZHL5OKLHPXJB2SA","Pratyush,Karan G.,Aditya kamble,Akshay M.,Sunanio13,Anupam,Jitendra Rajput,KISHORE THOLANA",4.4,35024
B0856HY85J,"AEKZNJLC7X57UF3F4STP3GSIIGJA,AGPESHJAGFFNOORA77CESB7XBDDQ,AFP6VTPJTBO2PC47S433EJWP6MDQ,AFVTXEYL44JFAYLMKFO7RGRQGKNA,AF62IKENODH7IRC3TVNOMP4PN2NQ,AEPPS42KFYOB2D4EZGAE4DDSL2EA,AE2YPAMPW3WE3EY6YUGZTOVDZMEQ,AEAGP3KMHVFRPDKOR7TNLXYAKA6A","Ananthu,Dheeraj Krishnan,Rani D.,Nasim,Anupma Goswami,Relesh Dewangan,Aadarsh,Shubham band",4.1,55192
B07CD2BN46,"AHMAO37N3VRBQR5QXRATTM75KHAQ,AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,AHMX2NZBM45ZRMYJIJGGTCHNYC6Q,AGN7DFBGDAM7NRQN6WGIZDOATS3A,AGGZJWNAT4VKG3N7PB5HVNY2GTHA,AGRESPYD37LHSEATHKCG4ED3A6SQ,AFQABEOYWJJP6XUPWCJNZ6DTPTFQ,AF2EHSXFZWWS2YEN22DV2ZCJDZZA","Kishor Patro,NOORUL RILWAN,Amazon Customer,Surjith k v,Khushbu,Anand Nishad,Sunidhi,Mwnzil brahma",4.1,119466
B07PLHTTB4,"AES4PVTQ4WEANJ2E2HOJNVVBGQNQ,AGU4YJLPDKSSANW5PJMTKRAB4TYQ,AFYMT7DOR34UG7SPECITTIOGLASA,AFOCWD5SWSKUUTLBP667KT6PGKOA,AHSXXQ7JVBY3HIPIGY2EGEL37PKQ,AGZUR76DGC2434JZIPVNBWTDRIKQ,AFOBPWQSTMENPV7ZC2SSKSXWFQ2Q,AE3FF4SDT3KWMHGTK4ENKBTY7M6Q","vasanth,Hemant Ghengat,Gopal,ANUKUMAR S L,Manoj Kumar,Habs,Abdul,Farha",3.5,9638
B077T3BG5L,"AHJRPRAXBOIRLYMCRQ4HCACPXDVQ,AH5G5ENXXWLJAEJMD2DGGVVWCXKQ,AEZRJAZOI4QT6FMFJMPVMZEEBGIA,AF7HCYB2DO4LPCOGY4TBL6SW5QXA,AFPF5JNNNSYW22R7HPGXZGZCWJOQ,AELR5MHP3LFLHR2IFMRE3FCQIHZQ,AE6APMY2U2SCCZYPIQWLII3GJGDA,AGYT72RKZLBSL7IRSVJXQNKHJOKQ","Sagarjit,balvant ghanekar,rohit,NATESA PILLAI RAJARAMAN,abhilash,Vikas Shukla,Lucifer,chandran",3.6,33735
B08DDRGWTJ,"AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,AF74RSGCHPZITVFSZN76K6GKPICA,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,AFVD66VQMSHPDT3A6HBBBGKRXBZA,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ","Pavan A H,Jayesh bagad,Shridhar,rajendran,karuppu k,Akshay wani,Abbimaniu Singh,VISHAL H BADSHE",4.3,30411
B079Y6JZC8,"AFD574B3LT7V3OO5CRMLVYUWVDLQ,AH7GUHDHH6BRJQAKZSWN2SRQGC3A,AG6YFIPWZK7TFOKVJJTYNM25TCUQ,AHLAXX7RIGY6XLKCS5X3RRIMJMHA,AHVG34735ZFEUTFNWTE3CN6DUPOA,AGWB4RQND75EY257QYGB2MPW655Q,AFHTTR3AJAXNL2L2DCMTWPIBZELQ,AGQ7HOUDA7K64AQCEWQCKTRE2X2Q","Saikat Chakravorty,Rajasekar K,Sankar Ganesh,Sivakumar K,Ritu Singh,Subrata,Bishwa paul,amazon user",3.8,3044
B0856HNMR7,"AFEDVL6QIKT4RDYRHGMUZAU2JSQQ,AHQQOEE4QQIMIDYPNWVDHOJKSHFQ,AHTMLMISSWFEKD2NMUHWQEZIQYFA,AGMI265U3VU5FUCE4AIUVKPIECJA,AEX4YXQCRJ7VNPCMPBWKL52L37JA,AEYY4VXTPNYVKYAOEBWGAWONPIDA,AGKQDWDU5LWC5OCTKCXLET7EJENQ,AEAQ7J2ZTABMBDMZHCHUBIMR3RHA","Sandeep K.,Prabha Pandey,Atif,Rahul R,Mukesh vaishnav,Adnan,Aniket,Shivam Rajput",4,33584
B0B12K5BPM,"AHUXD3GCY22BRMQLWN5ZEB3TGGAA,AEPHHPGRU3LZVJ3GOQ6HX5WSLUJQ,AHXQZN3N55YAWSIZRNKHRWEQ5XZA,AGKQIHXOMAM6DN7XIUVFFHL554LQ,AF76YQ4VNWMTEZXSFQDAICDLYFXQ,AHHF6TY4V2LICXXBWSKTTCUWRGAA,AE3Y3RIVJMUAJO2ABMM6V7I5V7QQ,AFGC6EORGDR3Y2COS4G5WRLHLPNQ","Pranav Pacholee,Divakar,ANUDEEP KUMAR SINGH,Lathip,Abhijeet Banerjee,ADINARAYANA,Rishi shukla,Dadu saikia",3.9,1779
B08MTCKDYN,"AFLBLMPC4WUEDUWHLHBQVY5AKH2A,AE4ZXGSA2CQOGKH3N7GS7WNS67MQ,AHIQ7HT7HDEW67HOPSLTFF2TH2BA,AFWWWV4JHTQ4PJI5WUC73YTHBQCQ,AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,AFGQKKARKUCRSUEBE2EETDPNLTEA,AGCD3EP3GKDT4URL7GHQPM4Z7DFA,AEUZZSADD4LNC6NNCPAYMKDKGUKQ","Velir,Dileep Venigalla,chakrapani p,kuldip teli,Shanky,Rama,Saurabh Srivastava,Vineeth G",4.1,5999
B08CF3D7QR,"AGYLPKPZHVYKKZHOTHCTYVEDAJ4A,AGTTU64JMX722LYCN3SOWLFPKPAQ,AFWD4ZTM7473CDWARHCDQKK73MTA,AEXCQM3FDLX3YL3UJWWUIAIUJT4A,AHUKYUWRUVRTB3IQGISXWTSPAWLQ,AFWW4UEXAJH7EAB5LTMKMSGLUN2Q,AFM5JL37WY7G6MLQUI4WAXUJME7Q,AFECO24WYFOU2KL7C3DMHTEHRU7Q","Tanya,Anu,Akshay,Vishal Sagara Shetty,Swatilekha Sarkar,Jithindas,IBRAHIM S,Sundaram J.",4.3,13391
B00LVMTA2A,"AH3MVZYHGOVNKO5T5EWVT4HK6M7A,AEDGEVRXRPJZOKCKYHPSRPYFIDZA,AG5ZMUHXVOUVN5BBEDWNN56JLUVA,AF3QHAZ5V36AO5PE6AQGFZZSDCCQ,AFCLK65T5NMGQV7RXN3QJTOYNTNA,AHHZ7KJRSXG4SOCT5CYSHO3DWDMA,AEWZXQYKDB6JJD653R4I3TOIJXHQ,AEWMRL2WQK2553OVVG4CKRWSNYHA","Malik,Anil reddy,Sunil,Swamy,Athish,Vasanth Kumar U,T.Srinivasa rao,Jay Ravasa",4.4,26556
B07TR5HSR9,"AGXE6V4HYRRDGH33H3NE7PGF4D4Q,AFDW67WRZ2IJI7LQQP47LWZJHHUA,AFQVWAIJE5R6L6CSOOEAZ4SB4LNA,AEY3BCCYNITGIMQHCNTZIYDPA77Q,AEIYOPETQ6QHPCWMGJIFDTC5FQIA,AFBICVVDSWHTB37XUM72SGTRRL5Q,AFPMPHWQ374TQ7ZCW3RUEVPQLVSA,AGAGJNDYID4G47KUQZVTWOGT55JA","soma sekhar,Shreeg91,Jagadish,Zinal Bhatt,Amazon Customer,Ashutosh,Madhura,Dineshkumar",4.3,25903
B0819ZZK5K,"AEZPNXZLF5U7XEX6TOW3J56C3XDA,AGG3ECGCIKNPZJEVJKMFI24VBSCQ,AHJWICC6V4BPVHNSGZ3FCIC4KUBQ,AF3SNGFXLO2ONOHN3SHCJZMEWYFQ,AHTBWFIYIZUPOLJC7KOWKDPK4PGQ,AGNE5T4E7SEMJUDM4COI6JBNJQBQ,AFMW4FWA573DFJ2FLM5SVSJ2RABA,AFMZYKMUK4P6MPASSKTR6OB22Y2A","Amita,Ganesh,zhiv,Sarasij Pal,ज्ञानेंद्र सिंह,Ehsan Ul Haq,Venkatesan,Khimanand",4.3,53464
B096VF5YYF,"AE6CROVUGPHR7BRT5JASNRWSPBVQ,AHL5MROK5N63VXVBMKVZJ3GNB7ZQ,AFPCHRP52XCWFQ625WEACPUTXO7A,AHIUG7OVT3SRXSCNUZPNKHTQH57Q,AGVPDZ73B6LF5BBIZ3YGX2WRGJ2Q,AEQEIF23AAXTOBTLBICNMLFK662A,AGDPIWXL6XEBCXAGBYTER5S2JZ4Q,AFPDHMQW4AYII5KK7CLG4MMTIAHA","archit,Arjun Sen,Divya Devkar,User,Vaishnavi Sonker,Santhosh,Sai raj,Mohammed.afsar",4.1,48448
B08QJJCY2Q,"AG7XUAMM5BZSSPCBAQJ3YGYSIPXA,AGS6JTKZGW3L2TCNL3ERIOHLMCGQ,AFI4YPCZQHDV6ZO7ZJS4IEGDMNMA,AH7WGTWJ5AZHJIATOQGSXBUJ5ENA,AEQVMOXFRHZEVVSM4JNAJ7T3UHPA,AFC5NBFKNTHLIZE4PFLSCEIUHAYQ,AHWWTEG22SBYSSAAMFW4EKBWFJ2Q,AHZS47WK6D5XJ6FS6DINGACMRQKQ","Divya Nancy,Jay Mishra,Md Kalim,Saktyy,Venkat goud,Amazon Customer,Rahul Guha,Murugan",4.4,5176
B07L5L4GTB,"AEQGYJXCSCCNZSPU6KO2ROAMEJXA,AFAXMU7HOTIJ56JF2AK52OFSTR5A,AEDN6ICRLDC6CVKYHK3F5747TF7Q,AEDKALHSURZRICZ2LRUS4QMUGK5A,AHG53EP2KNCQJLYG56QPMWGNY3MA,AF2C67JL7AXARCQIW5JJGKTMIWQQ,AGPWV7WDFN56ZITTHJJTONXPBBGA,AGDVP275BZYGQLMEGEB3RSVZUS2Q","Genuine Reviewer,Rajib Barman,Jhala Digvijaysinh Pravinsinh,sunil,Jayashree,Mohammed Saleem,Daljeet Dahiya,Ujjawal Singh",4.4,8614
B07L8KNP5F,"AFMBNWKA4H7GP6PAHPYY25A6Z4HQ,AGMBVEO4J5JYGUM6X5INZMD4FRRQ,AHKQXI6UBPLTL65RPYN7PJ24ELLA,AGWRIXDLH7IBOX4O6L3MW66IJJPQ,AHPV4OCEUB4DZDFNOPHTRE4FHN5A,AG4PTAEZKGTC4UKZX5RSZKK32JIA,AHPD7DFCKP7UFYA4KRGXU3BLR7DQ,AHSUCDSAY4VEIJ3KL6M7NSFL2W3A","ram,Abhishek kumar,Syeeda Naseera,Mudit Sobti,Amazon Customer,Beljo kodiyan,santosh giri,Manish Gupta",3.8,60026
B08CF4SCNP,"AEZRH2UWC5CQXUVLFUEAYAPXDFGQ,AEVMIO4NTG5PTXCPYF3BTUXZ66PQ,AF4JRMMORST2B2X2W6XBRMWNKZ5Q,AHCUDG4P7CG35HNQJUAAVOYPZ4WQ,AGA5GE5IJRW4L4BHWDNC5BFS4UUQ,AHLUETN2P3TVLZUYVNMSIJ3GVVPA,AGLKQIVDJLMLUZ5MP3HOO7CDT6DA,AEQPH4WG6ITTFAJPV2MAS6SL46IQ","Hariom Mishra,Vikas yadav,Santosh Chauhan,SIDDHARTH A.,Dhananjay,amitosh biswas,tpcgupta,Dan",3.8,3066
B09XX51X2G,"AHPKWPXNLGMP6BBOUC3MKMDWBIDA,AGMBJC7TRKMW6NZEZ3MPTBCTYQAA,AGMR74PGVNG5IU7X25GJGDAT63TA,AEEVP6GP6VPJ3DKV2WCQZXRYF4NA,AGBCEE2BSSGUDXRORMHMYUZVK6LQ,AEVNRR2MLSJBNKXZWO5FKQSJA6MA,AEJRNRKY5EAXSJJK4Y42EIHW7CIQ,AHSUVTV6XML6IBKSEU3PV37SNICA","Rahil,Swapnil s.,HIREN PARMAR,Khushi sharma,Chetankumarkanthi,Vaibhav Goel,Joen Joy,Vishal Ghadage",4,2102
B01M72LILF,"AEEYJCTR44VPW4DW537EAZHK5CPQ,AGHDZUKPZDC4HH2GVGDOBXWU4D3Q,AFM7R5JRUEXGKULZMOOZCS2DWRIQ,AFDEGSSFTG26ISJWFNZXKO5VINOA,AFLJZDGN73GMYGJB4HNT2CXBEDIA,AHSPJR6ZDZZBC7PN5ENIUNZ637NA,AHGZYHF5ZRYSA3NOF7NFU4AHW2ZA,AFQ563OKBUIIL2NHNPXX7KRKPYVQ","Kshitij,UMAKANTA SASMAL,Deepak Kumar Singh,Anand Raj A,Shiv SV,Takreem R.,Anupam B.,Durgaprasad",4.4,34852
B07KSMBL2H,"AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,AE3O6366WGEQAANKJ76QETTUQQTQ,AEQIJCPWSBCDKUO5VROXXHWX3PPA,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,AH77IQRYD54XCRMCO7XEAIAYCLPA,AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ","Rishav Gossain,Shashank Mallamraju,Purnendu,gunasekaran desomayananam,Anto RK,Sukrit Basak,Manoj Kumar,Sethuram.S",4.4,426972
B00LZLQ624,"AF3GETWWBGMLASY2KKNNBS2VO6DQ,AEZPNXZLF5U7XEX6TOW3J56C3XDA,AF772O5YC4ZR6O2Y4VMIWTWEZMPA,AECNKBFNUZ5AY4RLJIYQOHMMKQVA,AH7MHPNMOPCXJHV56ITYG5BNCVNA,AGVVJUVII5T3HT6O5F7YHQNOXCPA,AGEDNYHQPV3GSF7ZKA3WWGDLKGGQ,AEDVHCTFRSHLBEEGFK3H45GATQFA","Anirban B.,Amita,Ayushi Raj,Neeraj Rawat,Salma,Certified buyer,Ayush,S.Balasubramanian",4.5,8618
B07DJLFMPS,"AE2OFVZSIE6KSBAPG6GMKCER35LA,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,AEJTETVJ7NY3GMARSTJNPOG3AY3A,AFMQHAPYUAV7ZSPABOAVTNZVESWA,AEGYHN3DWMVH2RZLTP2H2A2U6EHA,AFIWP2JBBUU6SH3MK355UEG4TZGA,AF7XGOMQWMA2ITB72BPIVHL23EJA,AHBTDCFI4HA6ONMJZRTYUXAEP46A","Ajit Kumar Rai,chetan tandel,Tanankirambabu,Mohammed amaan,ashish bajaj,SUMIT KUJUR,Yajnesh,Raj Kishor Singh",4,32625
B09GB5B4BK,"AEDZXGGZW3ZS22XINYAPXX347GKA,AGGIQC3X6SACWMNN7EQANQMS36IA,AEJHA2E6YBI635Q3AKE2QNBOM24Q,AHBXRBDR7QC3GHIMO3KBIIA4U26Q,AHVNWCICNY3UEAX4JMSJGPQNPVRA,AG7KWVG7HMZOHCIDXRJ7KARTAFQQ,AGU4QDN3LU25GWIUH3PQUSSGODPQ,AFL5ZDARQ6ARU2TN3RCY7KFBJBZA","Wajiha,Gaurav Choudhary,Kenil,Indrajeet kumar Sinha,Dishant Mann,Rizwan,Srikrishna,PRASAD ALPE",4,4018
B015ZXUDD0,"AE3PTJFRVU3YM5YFYN3ICDA5X6FA,AGF5DMXE65QXZPJX6BJANVMCGHGQ,AE5VM7Y43HENV5JBN7JB4LCDHO4A,AHBWFF4SD5LBHN6R3W43JNZW4A2A,AGSOXL3BMIL55ANW7OYCFRBWUGEQ,AEY7GHROFM3MCCHU6VOU5GAUQNCQ,AE6ELRMJIUHC3CN34MMM7JRL5RBA,AHDXDGROQRENYUGOZNF4LBVDF73Q","Rameez Khan,Sidhdharth,Daljeet Singh kang,Ram Gopal Kushwah,Amazon Customer,Amazon_Customer DN,Shahul Hameed,Niraj K.",4.3,11687
B085DTN6R2,"AGUAYQHARAKR2VZTRP276KAGETKQ,AFKTST2773VUOKUHE7FCR6QCAURQ,AEGLHOQOWUUUQEDV6EWXTSHIUE7A,AEHQYGI5L4FFALBMC5XMT5KXSZCA,AHJFXFGDAXEHIG2ZLUWVMZ3LWPBA,AEP4CW3UI7AJ7XM7PAAKVCB6U3ZA,AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,AHT4JDEYWRIQGCA2WAQJ6E2POHCQ","Priya,Mansi,Plaban,Vivek,Taufique Ahmed,Praveen kumar,Robbin,arjun sharma",4.2,2262
B09PL79D2X,"AFWDV7TXGNYDA54LFNRDRJBTBH4A,AFEPCSTHZXN35QN2NFRS6X54AFQA,AGZEBZMUHSRT37TWDJQAIFK7R7NQ,AFRSTB6WTL3CEY6EHWNZYGP7F5IQ,AFXYRRVG6WFFNONQ2DGVUOCPP2TQ,AFGHPNJCPTG3GN4WG2YTPWNFYPHA,AGKAIBTFKDPPNNZ22TC34TRNBNMQ,AFJJH654JT5YBKS72KDWAOPPCZPA","Alif Rahaman,Mahesh Sargasree,Simranjeet Singh,Sanu Ghosh,Angad,Vyshnav,Shankar tonne,prakash",3.8,11015
B098K3H92Z,"AGO7FWIRBIVDDEAYX2UI6DP4G6GA,AGSJBU7AZR5BNW5HGXFDNH76SNWQ,AELVWGIYLMQUY65GUKSUJYVXRODA,AGSZBM525VC5PTNWEZC6I5CTH66Q,AGQDGNLHK6VLEZF33POQLAQ6NNSA,AG76GICZHJGA7YVN4TORX36ONVYA,AH42ECAG6LPCU22T5BYN5OXQO74A,AGHDZUKPZDC4HH2GVGDOBXWU4D3Q","Noble P Mathew,Rahul,SINGH,Edwin axel,Siddharth Gupta,Deepak,SOURAV DAS,UMAKANTA SASMAL",4.3,95116
B09KLVMZ3B,"AF2XXVO7JUBUVAOBTJ3MNH4DGUFQ,AH6VDJLLPBXKCWXMLBKMBCQ2ESGA,AE642RIGZIT2VPQJOLNUZ34QVWJQ,AFLHNKQH5UQZU3ATISKSMRE2KEDQ,AF2L4MCRCIDOOREQJN7QPQ4QBZCA,AGKLZ4SUHAU47KJXDVHBBEWJODUA,AHESCOYXLCXB56F4JO45X4CZQCYA,AGGHDE6KFZHEDUDJBD5R27AYMEWA","Deepaak Singh,siva k.,MUNDATH BALGOPAL,BOOPATHI,Rakesh,Ana,Xolo,Rushi",4.1,4768
B084PJSSQ1,"AHOXZCFLXIOIPGI7DXYFAI2644UQ,AERATALW2RRDMFXI77X4JJBT23RA,AFCKOCN7FG2KC4PCZZUORJFFGEJA,AHWQSD5JHCOHW7JYN7F52ABQCJQA,AFAVZL5OGYPPWWRW6TJ7XTEHPVFA,AGKSU4ZSIR6TKLSZKM3IHFEH3FZQ,AFPXTEAIUHCMFSNSGOL4CREXR4PQ,AH4TEK5IQCC2BSF2KSQNKQEXAPLA","Arun,Muneeb,Jatin,Gangadhar,Rohael saifi,Amazon Customer,Amezing books jordar.v.mc,Ramamoorthy",4.3,23022
